[ 2016-07-10T16:09:38+08:00 ] /QA/ | INFO: Tag[ app_begin ] --START--
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_parse ] --START--
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run ParseTemplate Behavior [ RunTime:0.047002s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047002s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_filter ] --START--
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001001s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005001s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_end ] --START--
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:42+08:00 ] /QA/index.php/Show/index/id/13 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.016001s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.002000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.014000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.031002s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031002s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001001s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005001s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:43+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ route_check ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ app_begin ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.014001s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.014001s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SELECT question.id AS id,question.ask_content AS ask_content,question.money_reward AS money_reward,question.solve AS solve,question.ask_time AS ask_time,question.cid AS cid,question.answer AS answer,question.uid AS uid,Index_user.username AS username,Index_user.experience AS experience FROM wl_question question LEFT JOIN wl_index_user Index_user ON question.uid = Index_user.id WHERE ( question.id = 12 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.013001s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SELECT answer.id AS id,answer.answer_content AS answer_content,answer.answer_time AS answer_time,Index_user.username AS username,Index_user.experience AS experience,Index_user.answer AS answer,Index_user.adopt AS adopt FROM wl_answer answer LEFT JOIN wl_index_user Index_user ON answer.uid=Index_user.id WHERE ( `qid` = 12 ) AND ( answer.adopt = 1 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SELECT COUNT(*) AS tp_count FROM `wl_answer` WHERE ( `qid` = 12 ) AND ( answer.adopt = 0 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | SQL: SELECT answer.id AS id,answer.answer_content AS answer_content,answer.answer_time AS answer_time,Index_user.username AS username,Index_user.experience AS experience,Index_user.answer AS answer,Index_user.adopt AS adopt FROM wl_answer answer LEFT JOIN wl_index_user Index_user ON answer.uid=Index_user.id WHERE ( `qid` = 12 ) AND ( answer.adopt = 0 ) LIMIT 0,10   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_template ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_parse ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run ParseTemplate Behavior [ RunTime:0.026002s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026002s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_filter ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_end ] --START--
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:45+08:00 ] /QA/index.php/Show/index/id/12 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.034002s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.002000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.015001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.019001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.014000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.003001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.003001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.040002s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040002s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.005000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.006001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015001s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:47+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.003000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ route_check ] --START--
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ app_begin ] --START--
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.014001s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.013001s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SELECT question.id AS id,question.ask_content AS ask_content,question.money_reward AS money_reward,question.solve AS solve,question.ask_time AS ask_time,question.cid AS cid,question.answer AS answer,question.uid AS uid,Index_user.username AS username,Index_user.experience AS experience FROM wl_question question LEFT JOIN wl_index_user Index_user ON question.uid = Index_user.id WHERE ( question.id = 20 ) LIMIT 1   [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SHOW COLUMNS FROM `wl_answer` [ RunTime:0.014001s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SELECT answer.id AS id,answer.answer_content AS answer_content,answer.answer_time AS answer_time,Index_user.username AS username,Index_user.experience AS experience,Index_user.answer AS answer,Index_user.adopt AS adopt FROM wl_answer answer LEFT JOIN wl_index_user Index_user ON answer.uid=Index_user.id WHERE ( `qid` = 20 ) AND ( answer.adopt = 1 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SELECT COUNT(*) AS tp_count FROM `wl_answer` WHERE ( `qid` = 20 ) AND ( answer.adopt = 0 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | SQL: SELECT answer.id AS id,answer.answer_content AS answer_content,answer.answer_time AS answer_time,Index_user.username AS username,Index_user.experience AS experience,Index_user.answer AS answer,Index_user.adopt AS adopt FROM wl_answer answer LEFT JOIN wl_index_user Index_user ON answer.uid=Index_user.id WHERE ( `qid` = 20 ) AND ( answer.adopt = 0 ) LIMIT 0,10   [ RunTime:0.001000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_template ] --START--
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_parse ] --START--
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run ParseTemplate Behavior [ RunTime:0.026002s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026002s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_filter ] --START--
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2016-07-10T16:09:48+08:00 ] /QA/index.php/Show/index/id/20 | INFO: Tag[ view_end ] --START--
